,datetime,wind_speed,wind_dir,stability,simulation_info,SouthBracket_retro,LandBridge_retro,NorthEastBracket_retro,SouthBracket_point_sensor,LandBridge_point_sensor,NorthEastBracket_point_sensor,EC_tower_point_sensor
0,2024-01-01 00:00:00,0.5,0,A,"{'u_mag': 0.5, 'u_dir': 4.71238898038469, 'stability': 'A', 'max_beam_info': {'retro_index': 1, 'max_concentration': 3.838696093942193, 'max_concentration_location': array([-1867.65216522,  1028.24682468,     3.80547255])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.024460970231917754, 'max_local_concentration_location': array([-1880.70387039,   675.49594959,    22.76943294]), 'end_of_beam_concentration': 0.00027248903159484984}, {'retro_index': 1, 'max_local_concentration': 3.838696093942193, 'max_local_concentration_location': array([-1867.65216522,  1028.24682468,     3.80547255]), 'end_of_beam_concentration': 4.1064709430561973e-10}, {'retro_index': 2, 'max_local_concentration': 7.213146664239584e-19, 'max_local_concentration_location': array([-390.75187519,  232.72567257,  181.88091609]), 'end_of_beam_concentration': 0.0}]}",0.0023999042415880413,0.029829173710853783,3.265925446755926e-19,0.00027248903159484984,4.106470943056197e-10,0.0,6.427980928974225e-06
1,2024-01-01 00:30:00,0.5,0,B,"{'u_mag': 0.5, 'u_dir': 4.71238898038469, 'stability': 'B', 'max_beam_info': {'retro_index': 1, 'max_concentration': 5.477964833181031, 'max_concentration_location': array([-1867.08540854,  1027.93479348,     3.87411341])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.051167632953143444, 'max_local_concentration_location': array([-1876.1340134 ,   673.85458546,    23.2729753 ]), 'end_of_beam_concentration': 7.492560096145742e-06}, {'retro_index': 1, 'max_local_concentration': 5.477964833181031, 'max_local_concentration_location': array([-1867.08540854,  1027.93479348,     3.87411341]), 'end_of_beam_concentration': 3.170400959042484e-19}, {'retro_index': 2, 'max_local_concentration': 7.612612600902539e-33, 'max_local_concentration_location': array([-183.48994899,  109.28372837,  207.40415642]), 'end_of_beam_concentration': 0.0}]}",0.003659232501356453,0.031236440170745235,2.548226133053444e-33,7.4925600961457415e-06,3.1704009590424827e-19,0.0,1.3130971417313623e-09
2,2024-01-01 01:00:00,0.5,0,C,"{'u_mag': 0.5, 'u_dir': 4.71238898038469, 'stability': 'C', 'max_beam_info': {'retro_index': 1, 'max_concentration': 4.76214068804239, 'max_concentration_location': array([-1866.70757076,  1027.72677268,     3.91987399])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.09507317447627972, 'max_local_concentration_location': array([-1873.22592259,   672.81008101,    23.59341134]), 'end_of_beam_concentration': 4.7540818413555e-10}, {'retro_index': 1, 'max_local_concentration': 4.76214068804239, 'max_local_concentration_location': array([-1866.70757076,  1027.72677268,     3.91987399]), 'end_of_beam_concentration': 2.7011002228996463e-41}, {'retro_index': 2, 'max_local_concentration': 1.8946419676060565e-66, 'max_local_concentration_location': array([-84.5019502,  50.3280328, 219.5940194]), 'end_of_beam_concentration': 0.0}]}",0.004679961869553095,0.018797754552491008,4.384975763660942e-67,4.7540818413555e-10,2.7011002228996443e-41,0.0,7.441096914902291e-19
3,2024-01-01 01:30:00,0.5,0,D,"{'u_mag': 0.5, 'u_dir': 4.71238898038469, 'stability': 'D', 'max_beam_info': {'retro_index': 1, 'max_concentration': 2.2258082257308733, 'max_concentration_location': array([-1866.51865187,  1027.62276228,     3.94275428])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.12454180544838299, 'max_local_concentration_location': array([-1873.22592259,   672.81008101,    23.59341134]), 'end_of_beam_concentration': 2.119904989128764e-17}, {'retro_index': 1, 'max_local_concentration': 2.2258082257308733, 'max_local_concentration_location': array([-1866.51865187,  1027.62276228,     3.94275428]), 'end_of_beam_concentration': 7.610887003173857e-79}, {'retro_index': 2, 'max_local_concentration': 1.7453981978619766e-126, 'max_local_concentration_location': array([-241.99129913,  144.12621262,  200.200016  ]), 'end_of_beam_concentration': 0.0}]}",0.004431647564441468,0.006408717340475548,3.954478410325221e-127,2.1199049891287636e-17,7.610887003173844e-79,0.0,9.295546236611857e-35
4,2024-01-01 02:00:00,0.5,0,E,"{'u_mag': 0.5, 'u_dir': 4.71238898038469, 'stability': 'E', 'max_beam_info': {'retro_index': 0, 'max_concentration': 0.04846133832029562, 'max_concentration_location': array([-1876.75717572,   674.07840784,    23.20431043])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.04846133832029562, 'max_local_concentration_location': array([-1876.75717572,   674.07840784,    23.20431043]), 'end_of_beam_concentration': 1.0477471286630337e-29}, {'retro_index': 1, 'max_local_concentration': 0.0009539579489281783, 'max_local_concentration_location': array([-1866.70757076,  1027.72677268,     3.91987399]), 'end_of_beam_concentration': 9.215732546802452e-142}, {'retro_index': 2, 'max_local_concentration': 1.1454104512448745e-229, 'max_local_concentration_location': array([-233.07680768,  138.81688169,  201.29778978]), 'end_of_beam_concentration': 0.0}]}",0.001274269785044017,2.0321026763012324e-06,2.0607122739876496e-230,1.0477471286630335e-29,9.215732546802391e-142,0.0,3.864499459208865e-61
5,2024-01-01 02:30:00,0.5,0,F,"{'u_mag': 0.5, 'u_dir': 4.71238898038469, 'stability': 'F', 'max_beam_info': {'retro_index': 0, 'max_concentration': 0.00019960387336405487, 'max_concentration_location': array([-1881.53475348,   675.79437944,    22.67787979])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.00019960387336405487, 'max_local_concentration_location': array([-1881.53475348,   675.79437944,    22.67787979]), 'end_of_beam_concentration': 1.645519688914644e-65}, {'retro_index': 1, 'max_local_concentration': 4.573010375541545e-16, 'max_local_concentration_location': array([-1867.08540854,  1027.93479348,     3.87411341]), 'end_of_beam_concentration': 0.0}, {'retro_index': 2, 'max_local_concentration': 0.0, 'max_local_concentration_location': array([  0.,   0., 230.]), 'end_of_beam_concentration': 0.0}]}",3.4298046124684414e-06,6.388087975137902e-19,0.0,1.6455196889146429e-65,0.0,0.0,2.954715215286146e-137
6,2024-01-01 03:00:00,0.5,25,A,"{'u_mag': 0.5, 'u_dir': 4.276056667386108, 'stability': 'A', 'max_beam_info': {'retro_index': 1, 'max_concentration': 5.329156259349035, 'max_concentration_location': array([-1876.72027203,  1033.23932393,     2.70721872])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.028158218956536796, 'max_local_concentration_location': array([-2017.59185919,   724.66226623,     7.68605061]), 'end_of_beam_concentration': 0.020563775927066437}, {'retro_index': 1, 'max_local_concentration': 5.329156259349035, 'max_local_concentration_location': array([-1876.72027203,  1033.23932393,     2.70721872]), 'end_of_beam_concentration': 0.11884085466862832}, {'retro_index': 2, 'max_local_concentration': 0.0, 'max_local_concentration_location': array([  0.,   0., 230.]), 'end_of_beam_concentration': 0.0}]}",0.001942425373935268,0.03278375872870694,0.0,0.020563775927066437,0.11884085466862832,0.0,0.031782212821693856
7,2024-01-01 03:30:00,0.5,25,B,"{'u_mag': 0.5, 'u_dir': 4.276056667386108, 'stability': 'B', 'max_beam_info': {'retro_index': 1, 'max_concentration': 9.219695517518037, 'max_concentration_location': array([-1876.72027203,  1033.23932393,     2.70721872])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.06390620953204298, 'max_local_concentration_location': array([-2019.46134613,   725.33373337,     7.48005601]), 'end_of_beam_concentration': 0.03642447283503784}, {'retro_index': 1, 'max_local_concentration': 9.219695517518037, 'max_local_concentration_location': array([-1876.72027203,  1033.23932393,     2.70721872]), 'end_of_beam_concentration': 0.007216487901655306}, {'retro_index': 2, 'max_local_concentration': 0.0, 'max_local_concentration_location': array([  0.,   0., 230.]), 'end_of_beam_concentration': 0.0}]}",0.0035056243135009216,0.041211996689390615,0.0,0.03642447283503784,0.007216487901655304,0.0,0.021003987523288494
8,2024-01-01 04:00:00,0.5,25,C,"{'u_mag': 0.5, 'u_dir': 4.276056667386108, 'stability': 'C', 'max_beam_info': {'retro_index': 1, 'max_concentration': 11.569342561200859, 'max_concentration_location': array([-1876.72027203,  1033.23932393,     2.70721872])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.14149047595362524, 'max_local_concentration_location': array([-2020.49994999,   725.70677068,     7.36561456]), 'end_of_beam_concentration': 0.04474688254933029}, {'retro_index': 1, 'max_local_concentration': 11.569342561200859, 'max_local_concentration_location': array([-1876.72027203,  1033.23932393,     2.70721872]), 'end_of_beam_concentration': 2.9798208817108344e-06}, {'retro_index': 2, 'max_local_concentration': 0.0, 'max_local_concentration_location': array([  0.,   0., 230.]), 'end_of_beam_concentration': 0.0}]}",0.0058571119258717915,0.0355333081729626,0.0,0.04474688254933029,2.979820881710833e-06,0.0,0.002453899042193638
9,2024-01-01 04:30:00,0.5,25,D,"{'u_mag': 0.5, 'u_dir': 4.276056667386108, 'stability': 'D', 'max_beam_info': {'retro_index': 1, 'max_concentration': 9.371150146124538, 'max_concentration_location': array([-1876.72027203,  1033.23932393,     2.70721872])}, 'beam_info_list': [{'retro_index': 0, 'max_local_concentration': 0.29515485939761316, 'max_local_concentration_location': array([-2021.33083308,   726.00520052,     7.27406141]), 'end_of_beam_concentration': 0.035205729952869476}, {'retro_index': 1, 'max_local_concentration': 9.371150146124538, 'max_local_concentration_location': array([-1876.72027203,  1033.23932393,     2.70721872]), 'end_of_beam_concentration': 2.9162358739070017e-12}, {'retro_index': 2, 'max_local_concentration': 0.0, 'max_local_concentration_location': array([  0.,   0., 230.]), 'end_of_beam_concentration': 0.0}]}",0.0092992073838685,0.020939044889452457,0.0,0.035205729952869476,2.916235873907e-12,0.0,3.4252556303472604e-05
